时间,价差买价,价差卖价,价差买量,价差卖量,IF2307.CFFEX买价,IF2307.CFFEX卖价,IF2307.CFFEX买量,IF2307.CFFEX卖量,IF2308.CFFEX买价,IF2308.CFFEX卖价,IF2308.CFFEX买量,IF2308.CFFEX卖量
2023-06-29 14:56:23.039685,-3.800000000000182,-2.400000000000091,0.0,0.0,3807.0,3807.2,3,1,3809.6,3810.8,2,2
2023-06-29 14:56:23.758433,-3.800000000000182,-2.199999999999818,0.0,0.0,3807.0,3807.4,4,3,3809.6,3810.8,1,2
2023-06-29 14:56:24.060690,-3.600000000000364,-2.199999999999818,0.0,0.0,3807.2,3807.4,1,4,3809.6,3810.8,1,2
2023-06-29 14:56:24.588989,-3.400000000000091,-2.199999999999818,0.0,0.0,3807.2,3807.4,1,4,3809.6,3810.6,1,2
2023-06-29 14:56:24.589968,-3.599999999999909,-2.199999999999818,0.0,0.0,3807.0,3807.4,2,4,3809.6,3810.6,1,2
2023-06-29 14:56:25.031483,-3.400000000000091,-2.199999999999818,0.0,0.0,3807.0,3807.4,2,4,3809.6,3810.4,1,1
2023-06-29 14:56:25.571325,-3.400000000000091,-2.0,0.0,0.0,3807.0,3807.4,2,4,3809.4,3810.4,1,1
2023-06-29 14:56:25.574324,-3.200000000000273,-2.0,0.0,0.0,3807.2,3807.4,1,4,3809.4,3810.4,1,1
2023-06-29 14:56:26.037100,-3.200000000000273,-1.599999999999909,0.0,0.0,3807.2,3807.4,1,4,3809.0,3810.4,1,1
2023-06-29 14:56:26.040438,-3.400000000000091,-1.599999999999909,0.0,0.0,3807.0,3807.4,2,3,3809.0,3810.4,1,1
2023-06-29 14:56:26.560628,-3.400000000000091,-1.7999999999997272,0.0,1.0,3807.0,3807.4,2,3,3809.2,3810.4,3,1
2023-06-29 14:56:27.190215,-3.599999999999909,-1.7999999999997272,0.0,1.0,3806.8,3807.4,4,3,3809.2,3810.4,3,1
2023-06-29 14:56:27.511129,-3.400000000000091,-1.7999999999997272,0.0,1.0,3807.0,3807.4,2,5,3809.2,3810.4,3,1
2023-06-29 14:56:28.030394,-3.400000000000091,-2.0,0.0,0.0,3807.0,3807.4,2,5,3809.4,3810.4,1,1
2023-06-29 14:56:29.050298,-3.400000000000091,-1.7999999999997272,0.0,0.0,3807.0,3807.4,1,5,3809.2,3810.4,1,1
2023-06-29 14:56:29.384180,-3.599999999999909,-1.7999999999997272,0.0,0.0,3806.8,3807.4,4,4,3809.2,3810.4,1,1
2023-06-29 14:56:29.529466,-3.599999999999909,-2.0,0.0,0.0,3806.8,3807.4,5,6,3809.4,3810.4,2,1
2023-06-29 14:56:30.121416,-3.599999999999909,-1.7999999999997272,0.0,0.0,3806.8,3807.4,5,6,3809.2,3810.4,1,1
2023-06-29 14:56:30.736985,-3.599999999999909,-2.199999999999818,0.0,0.0,3806.8,3807.0,2,1,3809.2,3810.4,1,1
2023-06-29 14:56:31.112846,-3.399999999999636,-2.0,0.0,0.0,3806.8,3807.0,2,1,3809.0,3810.2,1,1
2023-06-29 14:56:31.476545,-3.199999999999818,-1.599999999999909,0.0,0.0,3806.8,3807.4,2,6,3809.0,3810.0,1,1
2023-06-29 14:56:34.425574,-3.0,-1.599999999999909,0.0,0.0,3807.0,3807.4,1,5,3809.0,3810.0,1,1
2023-06-29 14:56:35.901033,-3.199999999999818,-1.599999999999909,0.0,0.0,3806.8,3807.4,2,5,3809.0,3810.0,1,1
2023-06-29 14:56:36.844704,-3.199999999999818,-1.800000000000182,0.0,0.0,3806.8,3807.2,4,2,3809.0,3810.0,1,1
2023-06-29 14:56:37.921586,-3.0,-1.800000000000182,0.0,0.0,3806.8,3807.2,4,2,3809.0,3809.8,1,1
2023-06-29 14:56:38.350184,-2.600000000000364,-1.599999999999909,0.0,0.0,3807.2,3807.4,1,4,3809.0,3809.8,1,1
2023-06-29 14:56:39.375636,-3.400000000000091,-1.599999999999909,0.0,0.0,3807.2,3807.4,1,4,3809.0,3810.6,1,4
2023-06-29 14:56:39.860415,-3.799999999999727,-1.800000000000182,1.0,0.0,3806.8,3807.2,3,1,3809.0,3810.6,1,4
2023-06-29 14:56:41.417893,-3.599999999999909,-1.800000000000182,1.0,0.0,3806.8,3807.2,3,1,3809.0,3810.4,1,3
2023-06-29 14:56:43.342785,-3.400000000000091,-1.800000000000182,0.0,0.0,3807.0,3807.2,1,1,3809.0,3810.4,1,3
2023-06-29 14:56:45.370207,-3.400000000000091,-1.599999999999909,0.0,0.0,3807.0,3807.4,1,5,3809.0,3810.4,1,2
2023-06-29 14:56:47.341985,-3.0,-2.0,0.0,0.0,3807.0,3807.4,1,5,3809.4,3810.0,1,1
2023-06-29 14:56:47.345032,-3.199999999999818,-2.200000000000273,0.0,0.0,3806.8,3807.2,2,5,3809.4,3810.0,1,1
2023-06-29 14:56:51.377982,-3.399999999999636,-1.800000000000182,0.0,0.0,3806.8,3807.2,2,5,3809.0,3810.2,1,1
2023-06-29 14:56:53.892540,-3.399999999999636,-2.0,0.0,0.0,3806.8,3807.2,6,5,3809.2,3810.2,1,1
2023-06-29 14:56:53.894539,-3.599999999999909,-2.399999999999636,0.0,0.0,3806.6,3806.8,5,1,3809.2,3810.2,1,1
2023-06-29 14:56:58.355490,-3.0,-1.7999999999997272,0.0,0.0,3806.6,3806.8,5,1,3808.6,3809.6,1,1
2023-06-29 14:56:58.357511,-3.400000000000091,-1.599999999999909,0.0,0.0,3806.2,3807.0,5,5,3808.6,3809.6,1,1
2023-06-29 14:57:01.161727,-3.200000000000273,-1.599999999999909,0.0,0.0,3806.2,3807.0,5,5,3808.6,3809.4,1,1
2023-06-29 14:57:01.165709,-3.400000000000091,-1.7999999999997272,0.0,0.0,3806.0,3806.8,14,9,3808.6,3809.4,1,1
2023-06-29 14:57:01.376686,-3.0,-1.7999999999997272,0.0,0.0,3806.4,3806.8,3,8,3808.6,3809.4,1,1
2023-06-29 14:57:01.555011,-3.0,-1.599999999999909,0.0,0.0,3806.4,3807.0,4,8,3808.6,3809.4,1,1
2023-06-29 14:57:01.663078,-3.799999999999727,-1.800000000000182,0.0,0.0,3806.4,3807.0,4,8,3808.8,3810.2,1,2
2023-06-29 14:57:01.665078,-3.599999999999909,-2.0,0.0,0.0,3806.6,3806.8,2,3,3808.8,3810.2,1,2
2023-06-29 14:57:02.015314,-3.400000000000091,-2.0,1.0,0.0,3806.6,3806.8,2,3,3808.8,3810.0,2,3
2023-06-29 14:57:02.838544,-3.400000000000091,-1.800000000000182,1.0,0.0,3806.6,3807.0,2,7,3808.8,3810.0,2,3
2023-06-29 14:57:03.238656,-3.200000000000273,-1.800000000000182,0.0,0.0,3806.6,3807.0,2,7,3808.8,3809.8,2,1
2023-06-29 14:57:03.277447,-3.400000000000091,-1.800000000000182,0.0,0.0,3806.4,3807.0,3,8,3808.8,3809.8,2,1
2023-06-29 14:57:03.723218,-3.0,-1.800000000000182,0.0,0.0,3806.6,3807.0,1,8,3808.8,3809.6,2,1
2023-06-29 14:57:04.637815,-2.400000000000091,-1.800000000000182,0.0,0.0,3806.6,3807.0,1,6,3808.8,3809.0,1,1
2023-06-29 14:57:04.639799,-2.599999999999909,-2.0,0.0,0.0,3806.4,3806.8,3,1,3808.8,3809.0,1,1
2023-06-29 14:57:05.204591,-3.600000000000364,-1.7999999999997272,0.0,0.0,3806.2,3806.8,9,1,3808.6,3809.8,1,1
2023-06-29 14:57:05.959162,-3.400000000000091,-1.800000000000182,1.0,1.0,3806.2,3807.0,10,12,3808.8,3809.6,4,4
2023-06-29 14:57:06.046187,-3.199999999999818,-2.0,0.0,0.0,3806.4,3806.8,1,1,3808.8,3809.6,2,4
2023-06-29 14:57:07.231987,-3.199999999999818,-2.200000000000273,0.0,1.0,3806.4,3806.6,1,3,3808.8,3809.6,3,2
2023-06-29 14:57:08.972904,-3.400000000000091,-2.200000000000273,0.0,0.0,3806.2,3806.6,10,1,3808.8,3809.6,3,2
2023-06-29 14:57:10.010440,-3.400000000000091,-2.0,0.0,0.0,3806.2,3806.6,10,1,3808.6,3809.6,1,2
2023-06-29 14:57:10.360251,-3.0,-1.7999999999997272,0.0,0.0,3806.6,3806.8,1,1,3808.6,3809.6,1,2
2023-06-29 14:57:10.561455,-2.800000000000182,-2.0,0.0,0.0,3806.6,3806.8,1,1,3808.8,3809.4,3,1
2023-06-29 14:57:11.020031,-3.0,-2.200000000000273,0.0,0.0,3806.4,3806.6,1,1,3808.8,3809.4,4,1
2023-06-29 14:57:11.837734,-3.200000000000273,-2.400000000000091,0.0,1.0,3806.2,3806.4,11,4,3808.8,3809.4,3,1
2023-06-29 14:57:12.483746,-3.200000000000273,-2.199999999999818,0.0,0.0,3806.2,3806.4,11,1,3808.6,3809.4,1,1
2023-06-29 14:57:12.485665,-3.200000000000273,-2.0,0.0,0.0,3806.2,3806.6,11,3,3808.6,3809.4,1,1
2023-06-29 14:57:13.963417,-4.800000000000182,-2.0,0.0,0.0,3806.2,3806.6,16,2,3808.6,3811.0,1,2
2023-06-29 14:57:14.310286,-4.599999999999909,-2.0,0.0,0.0,3806.4,3806.6,4,1,3808.6,3811.0,1,2
2023-06-29 14:57:14.526197,-4.0,-2.0,0.0,1.0,3806.6,3806.8,1,2,3808.8,3810.6,3,1
2023-06-29 14:57:15.006088,-3.800000000000182,-2.0,0.0,1.0,3806.6,3806.8,1,2,3808.8,3810.4,3,4
2023-06-29 14:57:15.007069,-4.0,-2.0,1.0,0.0,3806.4,3806.8,3,1,3808.8,3810.4,3,4
2023-06-29 14:57:15.467422,-3.599999999999909,-2.0,0.0,0.0,3806.4,3806.8,3,1,3808.8,3810.0,3,2
2023-06-29 14:57:15.813207,-3.599999999999909,-1.800000000000182,0.0,1.0,3806.4,3807.0,3,15,3808.8,3810.0,3,2
2023-06-29 14:57:16.083287,-3.400000000000091,-2.0,0.0,0.0,3806.4,3807.0,2,19,3809.0,3809.8,1,1
2023-06-29 14:57:17.367044,-3.400000000000091,-2.199999999999818,0.0,0.0,3806.4,3806.8,2,1,3809.0,3809.8,1,1
2023-06-29 14:57:17.959692,-3.400000000000091,-2.0,0.0,0.0,3806.4,3807.0,2,19,3809.0,3809.8,1,1
2023-06-29 14:57:18.478147,-3.600000000000364,-2.599999999999909,0.0,0.0,3806.2,3806.4,18,1,3809.0,3809.8,1,1
2023-06-29 14:57:19.985103,-3.400000000000091,-2.400000000000091,0.0,0.0,3806.4,3806.6,1,1,3809.0,3809.8,1,1
2023-06-29 14:57:20.583630,-3.600000000000364,-1.599999999999909,0.0,1.0,3806.2,3806.8,17,2,3808.4,3809.8,6,1
2023-06-29 14:57:20.993248,-3.600000000000364,-1.7999999999997272,0.0,0.0,3806.2,3806.8,17,2,3808.6,3809.8,2,1
2023-06-29 14:57:21.343394,-3.400000000000091,-2.0,0.0,0.0,3806.4,3806.6,1,1,3808.6,3809.8,2,1
2023-06-29 14:57:22.224435,-3.400000000000091,-1.7999999999997272,0.0,0.0,3806.4,3806.8,1,10,3808.6,3809.8,2,1
2023-06-29 14:57:22.683387,-3.600000000000364,-1.7999999999997272,0.0,0.0,3806.2,3806.8,16,11,3808.6,3809.8,2,1
2023-06-29 14:57:23.008960,-3.600000000000364,-2.0,0.0,0.0,3806.2,3806.8,16,11,3808.8,3809.8,1,1
2023-06-29 14:57:24.658023,-3.400000000000091,-2.200000000000273,0.0,0.0,3806.2,3806.6,13,1,3808.8,3809.6,1,1
2023-06-29 14:57:24.961507,-3.200000000000273,-2.200000000000273,0.0,0.0,3806.2,3806.6,13,1,3808.8,3809.4,1,1
2023-06-29 14:57:25.316881,-3.200000000000273,-2.400000000000091,0.0,0.0,3806.2,3806.4,13,2,3808.8,3809.4,1,1
2023-06-29 14:57:25.469145,-3.200000000000273,-2.0,0.0,1.0,3806.2,3806.4,13,2,3808.4,3809.4,6,1
2023-06-29 14:57:25.958873,-3.200000000000273,-2.199999999999818,0.0,0.0,3806.2,3806.4,12,1,3808.6,3809.4,2,1
2023-06-29 14:57:25.962475,-3.0,-2.0,0.0,0.0,3806.4,3806.6,1,1,3808.6,3809.4,2,1
2023-06-29 14:57:27.506320,-3.200000000000273,-1.7999999999997272,0.0,0.0,3806.2,3806.8,12,9,3808.6,3809.4,2,1
2023-06-29 14:57:28.267065,-3.0,-1.7999999999997272,0.0,0.0,3806.4,3806.8,1,8,3808.6,3809.4,2,1
2023-06-29 14:57:28.925603,-3.200000000000273,-1.7999999999997272,0.0,0.0,3806.2,3806.8,11,8,3808.6,3809.4,2,1
2023-06-29 14:57:29.794234,-3.0,-2.0,0.0,0.0,3806.4,3806.6,10,5,3808.6,3809.4,2,1
2023-06-29 14:57:31.046872,-3.599999999999909,-1.7999999999997272,0.0,0.0,3806.4,3806.8,11,12,3808.6,3810.0,2,1
2023-06-29 14:57:31.442488,-3.400000000000091,-1.7999999999997272,1.0,2.0,3806.4,3806.8,11,12,3808.6,3809.8,6,3
2023-06-29 14:57:31.443486,-3.400000000000091,-2.0,1.0,0.0,3806.4,3806.6,10,1,3808.6,3809.8,6,3
2023-06-29 14:57:31.964597,-3.199999999999818,-2.0,0.0,0.0,3806.4,3806.6,10,1,3808.6,3809.6,6,1
2023-06-29 14:57:31.967597,-3.0,-1.7999999999997272,0.0,2.0,3806.6,3806.8,1,10,3808.6,3809.6,6,1
2023-06-29 14:57:32.483714,-3.0,-2.0,0.0,1.0,3806.4,3806.6,12,2,3808.6,3809.4,6,1
2023-06-29 14:57:33.240072,-2.800000000000182,-1.7999999999997272,0.0,2.0,3806.6,3806.8,3,10,3808.6,3809.4,6,1
2023-06-29 14:57:33.715005,-3.0,-2.0,0.0,0.0,3806.4,3806.6,5,1,3808.6,3809.4,6,1
2023-06-29 14:57:34.352770,-2.800000000000182,-1.7999999999997272,0.0,2.0,3806.6,3806.8,1,11,3808.6,3809.4,7,1
2023-06-29 14:57:34.702841,-3.200000000000273,-2.199999999999818,0.0,1.0,3806.2,3806.4,8,3,3808.6,3809.4,7,1
2023-06-29 14:57:35.943392,-3.200000000000273,-2.0,0.0,0.0,3806.2,3806.6,5,1,3808.6,3809.4,6,1
2023-06-29 14:57:36.475516,-3.200000000000273,-2.199999999999818,0.0,1.0,3806.2,3806.4,7,2,3808.6,3809.4,6,1
2023-06-29 14:57:40.409760,-3.200000000000273,-2.0,0.0,1.0,3806.2,3806.6,1,2,3808.6,3809.4,6,1
2023-06-29 14:57:40.534715,-3.400000000000091,-2.0,0.0,0.0,3806.0,3806.6,23,1,3808.6,3809.4,6,1
2023-06-29 14:57:41.156079,-3.400000000000091,-2.199999999999818,0.0,2.0,3806.0,3806.4,22,4,3808.6,3809.4,6,1
2023-06-29 14:57:42.255405,-3.200000000000273,-2.199999999999818,0.0,1.0,3806.2,3806.4,1,3,3808.6,3809.4,4,1
2023-06-29 14:57:42.635377,-3.400000000000091,-2.199999999999818,0.0,0.0,3806.0,3806.4,21,1,3808.6,3809.4,4,1
2023-06-29 14:57:43.342155,-3.400000000000091,-2.0,0.0,1.0,3806.0,3806.6,21,4,3808.6,3809.4,4,1
2023-06-29 14:57:43.710045,-3.200000000000273,-2.199999999999818,0.0,1.0,3806.2,3806.4,1,2,3808.6,3809.4,4,1
2023-06-29 14:57:44.425491,-3.0,-2.0,0.0,1.0,3806.4,3806.6,1,5,3808.6,3809.4,4,1
2023-06-29 14:57:44.524736,-3.400000000000091,-2.199999999999818,0.0,1.0,3806.0,3806.4,19,2,3808.6,3809.4,4,1
2023-06-29 14:57:45.647132,-3.200000000000273,-2.0,0.0,1.0,3806.2,3806.6,1,5,3808.6,3809.4,4,1
2023-06-29 14:57:46.498344,-3.400000000000091,-2.0,0.0,1.0,3806.0,3806.6,16,4,3808.6,3809.4,4,1
2023-06-29 14:57:48.010777,-3.200000000000273,-2.199999999999818,0.0,0.0,3806.2,3806.4,1,1,3808.6,3809.4,4,1
2023-06-29 14:57:48.505572,-3.400000000000091,-2.400000000000091,0.0,0.0,3806.0,3806.2,16,1,3808.6,3809.4,4,1
2023-06-29 14:57:49.989718,-3.800000000000182,-2.400000000000091,0.0,1.0,3805.6,3806.2,2,3,3808.6,3809.4,4,1
2023-06-29 14:57:50.451774,-3.599999999999909,-2.200000000000273,0.0,0.0,3805.6,3806.2,2,3,3808.4,3809.2,1,2
2023-06-29 14:57:50.492757,-3.799999999999727,-2.200000000000273,0.0,0.0,3805.4,3806.2,2,6,3808.4,3809.2,1,2
2023-06-29 14:57:51.128674,-3.400000000000091,-1.599999999999909,1.0,0.0,3805.6,3806.0,2,2,3807.6,3809.0,1,3
2023-06-29 14:57:51.469804,-3.400000000000091,-1.800000000000182,1.0,0.0,3805.6,3806.0,2,2,3807.8,3809.0,2,3
2023-06-29 14:57:51.950035,-3.400000000000091,-2.0,0.0,0.0,3805.6,3805.8,1,1,3807.8,3809.0,2,3
2023-06-29 14:57:52.446791,-3.200000000000273,-2.0,0.0,0.0,3805.6,3805.8,1,1,3807.8,3808.8,4,2
2023-06-29 14:57:52.448923,-3.400000000000091,-2.200000000000273,0.0,0.0,3805.4,3805.6,1,1,3807.8,3808.8,4,2
2023-06-29 14:57:52.958339,-3.199999999999818,-2.400000000000091,0.0,0.0,3805.4,3805.6,1,1,3808.0,3808.6,1,1
2023-06-29 14:57:52.990425,-3.400000000000091,-2.400000000000091,0.0,0.0,3805.2,3805.6,9,1,3808.0,3808.6,1,1
2023-06-29 14:57:53.525010,-3.400000000000091,0.1999999999998181,0.0,0.0,3805.2,3805.6,9,1,3805.4,3808.6,3,1
2023-06-29 14:57:54.185632,-3.200000000000273,-1.400000000000091,1.0,0.0,3805.2,3805.6,9,2,3807.0,3808.4,1,4
2023-06-29 14:57:54.481862,-3.200000000000273,-1.599999999999909,1.0,1.0,3805.2,3805.6,6,3,3807.2,3808.4,5,5
2023-06-29 14:57:55.055339,-3.400000000000091,-1.599999999999909,1.0,1.0,3805.0,3805.6,9,5,3807.2,3808.4,5,5
2023-06-29 14:57:55.472916,-3.400000000000091,-1.7999999999997272,1.0,0.0,3805.0,3805.4,3,1,3807.2,3808.4,5,5
2023-06-29 14:57:55.965588,-3.400000000000091,-2.200000000000273,1.0,0.0,3805.0,3805.2,3,1,3807.4,3808.4,2,5
2023-06-29 14:57:56.733025,-3.400000000000091,-1.800000000000182,1.0,0.0,3805.0,3805.6,2,1,3807.4,3808.4,3,5
2023-06-29 14:57:56.975411,-3.200000000000273,-2.0,0.0,0.0,3805.2,3805.4,1,1,3807.4,3808.4,3,5
2023-06-29 14:57:57.779509,-3.400000000000091,-2.0,0.0,0.0,3805.0,3805.4,1,1,3807.4,3808.4,2,5
2023-06-29 14:57:57.960724,-3.400000000000091,-1.7999999999997272,0.0,0.0,3805.0,3805.4,1,1,3807.2,3808.4,3,5
2023-06-29 14:57:58.326927,-3.800000000000182,-1.7999999999997272,0.0,0.0,3804.6,3805.4,1,1,3807.2,3808.4,3,5
2023-06-29 14:57:58.534601,-3.599999999999909,-2.199999999999818,1.0,0.0,3804.8,3805.0,2,1,3807.2,3808.4,2,4
2023-06-29 14:57:58.946362,-3.800000000000182,-2.199999999999818,0.0,0.0,3804.6,3805.0,1,2,3807.2,3808.4,2,4
2023-06-29 14:57:59.525881,-3.800000000000182,-2.399999999999636,0.0,0.0,3804.6,3804.8,1,2,3807.2,3808.4,2,5
2023-06-29 14:57:59.935526,-3.599999999999909,-2.399999999999636,0.0,0.0,3804.6,3804.8,1,2,3807.2,3808.2,2,1
2023-06-29 14:58:00.502984,-3.199999999999818,-2.199999999999818,0.0,0.0,3804.8,3805.0,1,1,3807.2,3808.0,2,1
2023-06-29 14:58:00.504984,-3.599999999999909,-2.199999999999818,0.0,0.0,3804.4,3805.0,1,3,3807.2,3808.0,2,1
2023-06-29 14:58:01.240388,-4.0,-1.199999999999818,0.0,0.0,3804.0,3806.0,2,6,3807.2,3808.0,2,2
2023-06-29 14:58:01.972800,-3.400000000000091,-1.3999999999996362,0.0,0.0,3804.6,3805.8,2,11,3807.2,3808.0,2,2
2023-06-29 14:58:02.028952,-3.400000000000091,-1.599999999999909,0.0,0.0,3804.6,3805.8,2,11,3807.4,3808.0,2,2
2023-06-29 14:58:02.380761,-2.400000000000091,-1.599999999999909,0.0,0.0,3805.6,3805.8,1,8,3807.4,3808.0,2,2
2023-06-29 14:58:02.705719,-4.0,-1.7999999999997272,0.0,0.0,3805.6,3805.8,1,8,3807.6,3809.6,1,1
2023-06-29 14:58:02.741743,-4.799999999999727,-2.199999999999818,0.0,0.0,3804.8,3805.4,1,1,3807.6,3809.6,1,1
2023-06-29 14:58:03.072221,-4.0,-1.7999999999997272,0.0,0.0,3804.8,3805.4,1,1,3807.2,3808.8,2,2
2023-06-29 14:58:03.076209,-4.200000000000273,-2.399999999999636,0.0,0.0,3804.6,3804.8,6,1,3807.2,3808.8,2,2
2023-06-29 14:58:03.531820,-3.800000000000182,-2.599999999999909,0.0,0.0,3804.6,3804.8,6,1,3807.4,3808.4,1,1
2023-06-29 14:58:04.010756,-3.599999999999909,-2.199999999999818,1.0,0.0,3804.6,3804.8,3,3,3807.0,3808.2,1,3
2023-06-29 14:58:04.012758,-3.399999999999636,-1.400000000000091,0.0,0.0,3804.8,3805.6,1,6,3807.0,3808.2,1,3
2023-06-29 14:58:04.502963,-3.599999999999909,-1.599999999999909,0.0,1.0,3804.8,3805.6,1,6,3807.2,3808.4,4,1
